date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:03:14	14354/14354	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:14%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/home.html	old-europe-captured/html/home.html	(from )
05:03:14	826/826	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:48%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/modules/aggregator/aggregator.css?5	old-europe-captured/css/aggregatore4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:14	784/784	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:48%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/modules/node/node.css?5	old-europe-captured/css/nodee4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:15	810/810	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:48%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/defaults.css?5	old-europe-captured/css/defaultse4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:15	10564/10564	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:48%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5	old-europe-captured/css/systeme4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:15	985/985	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:48%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system-menus.css?5	old-europe-captured/css/system-menuse4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:16	1186/1186	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:48%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/modules/user/user.css?5	old-europe-captured/css/usere4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:16	14241/14241	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5	old-europe-captured/css/stylee4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:17	57272/57272	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/jquery.js	old-europe-captured/js/jquery.js	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:18	11248/11248	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Dec%202014%2011:03:16%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/	old-europe-captured/html/index.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:18	17118/17118	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:18%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/introduction.html	old-europe-captured/html/introduction.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:19	27741/27741	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:18%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html	old-europe-captured/html/exhibitionnarrative.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:19	93366/93366	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:18%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/objectchecklist.html	old-europe-captured/html/objectchecklist.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:19	18858/18858	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:18%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/associatedirector.html	old-europe-captured/html/associatedirector.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:20	19791/19791	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:19%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/guestcurator.html	old-europe-captured/html/guestcurator.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:20	23038/23038	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:19%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/fabq.html	old-europe-captured/html/fabq.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:20	13931/13931	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:20%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/exhibitioncatalogue.html	old-europe-captured/html/exhibitioncatalogue.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:20	28591/28591	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:20%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/publicprograms.html	old-europe-captured/html/publicprograms.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:21	18269/18269	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:20%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/resources.html	old-europe-captured/html/resources.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:21	6062/6062	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:50%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/images/header_image2.jpg	old-europe-captured/jpg/header_image2.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:21	12971/12971	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:20%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/previousexhibitions.html	old-europe-captured/html/previousexhibitions.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:21	16521/16521	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:21%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/isaw.html	old-europe-captured/html/isaw.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:21	12651/12651	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:21%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/facilities.html	old-europe-captured/html/facilities.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:22	13742/13742	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:21%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/contact.html	old-europe-captured/html/contact.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:22	12882/12882	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:21%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/location.html	old-europe-captured/html/location.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:23	979/979	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/tree.png	old-europe-captured/png/tree.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:23	976/976	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/tree-bottom.png	old-europe-captured/png/tree-bottom.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:23	1336/1336	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/throbber.gif	old-europe-captured/gif/throbber.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:23	106/106	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/menu-expanded.png	old-europe-captured/png/menu-expanded.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:23	108/108	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/menu-collapsed.png	old-europe-captured/png/menu-collapsed.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:23	162/162	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/grippie.png	old-europe-captured/png/grippie.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:24	349/349	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/draggable.png	old-europe-captured/png/draggable.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:24	790/790	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/progress.gif	old-europe-captured/gif/progress.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system.css?5)
05:03:24	194/194	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Feb%202011%2016:25:42%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/misc/menu-leaf.png	old-europe-captured/png/menu-leaf.png	(from http://isaw.nyu.edu/exhibitions/oldeurope/modules/system/system-menus.css?5)
05:03:24	49/49	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/tileBG.gif	old-europe-captured/gif/tilebg.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:25	1502/1502	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/aboutExhibition.gif	old-europe-captured/gif/aboutexhibition.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:25	1577/1577	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/exhibitionCatalog.gif	old-europe-captured/gif/exhibitioncatalog.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:25	1956/1956	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/publicPrograms.gif	old-europe-captured/gif/publicprograms.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:25	1037/1037	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/resources.gif	old-europe-captured/gif/resources.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:26	1533/1533	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/prevExhibitions.gif	old-europe-captured/gif/prevexhibitions.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:26	45272/45272	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:51%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/images/header_image1.jpg	old-europe-captured/jpg/header_image1.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:26	1127/1127	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/aboutISAW.gif	old-europe-captured/gif/aboutisaw.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:26	1327/1327	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:43%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/contact.gif	old-europe-captured/gif/contact.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:26	1746/1746	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/location.gif	old-europe-captured/gif/location.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:26	661/661	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/ISAW.gif	old-europe-captured/gif/isaw.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:27	784/784	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/facilities.gif	old-europe-captured/gif/facilities.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:27	35114/35114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:50%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/images/footer.jpg	old-europe-captured/jpg/footer.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/home.html)
05:03:27	871/871	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/introduction.gif	old-europe-captured/gif/introduction.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:27	1232/1232	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/exhibitNarrative.gif	old-europe-captured/gif/exhibitnarrative.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:27	1092/1092	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/objChecklist.gif	old-europe-captured/gif/objchecklist.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:28	1633/1633	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/meetDirector.gif	old-europe-captured/gif/meetdirector.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:28	1375/1375	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/meetCurator.gif	old-europe-captured/gif/meetcurator.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:28	790/790	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:44%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/img/faqs.gif	old-europe-captured/gif/faqs.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/style.css?5)
05:03:28	222/222	---M--	200	added ('OK')	text/css	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/modules/comment/comment.css?5	old-europe-captured/css/commente4da.css	(from http://isaw.nyu.edu/exhibitions/oldeurope/introduction.html)
05:03:28	585/585	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:51%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/images/introduction.gif	old-europe-captured/gif/introduction-2.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/introduction.html)
05:03:29	167/167	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:29%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/getmainimgtext.php?nid=	old-europe-captured/html/getmainimgtext8240.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:29	0/0	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:29%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/getcomment.php?nid=	old-europe-captured/html/getcomment8240.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:29	343/343	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:29%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/all/themes/isaw/addcommenthref.php?nid=	old-europe-captured/html/addcommenthref8240.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:30	2190/2190	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/thinker.sm_.jpg	old-europe-captured/jpg/thinker.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:31	4576/4576	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:50%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/images/exhibitnarrative.jpg	old-europe-captured/jpg/exhibitnarrative.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:31	1586/1586	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/femalefigurine2.sm_.jpg	old-europe-captured/jpg/femalefigurine2.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:31	1394/1394	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/femalefigurine1.sm_.jpg	old-europe-captured/jpg/femalefigurine1.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:31	3498/3498	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/zoomorphsm.jpg	old-europe-captured/jpg/zoomorphsm.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:31	2630/2630	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/bracelet.sm_.jpg	old-europe-captured/jpg/bracelet.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:32	2036/2036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/axe.sm_.jpg	old-europe-captured/jpg/axe.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:32	2476/2476	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/archfigure7.sm_.jpg	old-europe-captured/jpg/archfigure7.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:32	1838/1838	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:47%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/glob.sm_.jpg	old-europe-captured/jpg/glob.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:32	3589/3589	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/archimodel.sm_.jpg	old-europe-captured/jpg/archimodel.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:33	2082/2082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:47%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/anthroVessel.sm__1.jpg	old-europe-captured/jpg/anthrovessel.sm__1.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:33	2017/2017	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/amphorae.sm_.jpg	old-europe-captured/jpg/amphorae.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:33	3068/3068	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/pintadera.sm_.jpg	old-europe-captured/jpg/pintadera.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:33	2744/2744	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:46%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/pinta2.sm_.jpg	old-europe-captured/jpg/pinta2.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:33	413/413	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Feb%202011%2016:25:50%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/images/comments.gif	old-europe-captured/gif/comments.gif	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:34	2693/2693	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:47%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/necklace.sm_.jpg	old-europe-captured/jpg/necklace.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:34	12216/12216	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:33%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273	old-europe-captured/html/273.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:34	12220/12220	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:34%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/858	old-europe-captured/html/858.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:34	3321/3321	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Feb%202011%2016:25:47%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/sites/default/files/horse.sm_.jpg	old-europe-captured/jpg/horse.sm_.jpg	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:34	12220/12220	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:34%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/251	old-europe-captured/html/251.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:34	12220/12220	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:34%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/109	old-europe-captured/html/109.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:35	12220/12220	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:34%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/102	old-europe-captured/html/102.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:35	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:34%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/89	old-europe-captured/html/89.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:35	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:35%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/84	old-europe-captured/html/84.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:35	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:35%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/70	old-europe-captured/html/70.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:36	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:35%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/62	old-europe-captured/html/62.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:36	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:35%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/60	old-europe-captured/html/60.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:36	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:36%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/59	old-europe-captured/html/59.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:36	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:36%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/54	old-europe-captured/html/54.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
05:03:37	12219/12219	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202014%2011:03:36%20GMT	http://isaw.nyu.edu/exhibitions/oldeurope/comment/reply/273/53	old-europe-captured/html/53.html	(from http://isaw.nyu.edu/exhibitions/oldeurope/exhibitionnarrative.html)
